date,state,county,fips,cases,deaths,population,daily_cases,daily_deaths
2021-02-13,Georgia,Gwinnett,13135,88396,867,902298,339,11
2021-02-13,Georgia,Hall,13139,24994,372,195961,72,4
2021-02-14,Georgia,Cobb,13067,66848,834,745057,134,1
2021-02-14,Georgia,DeKalb,13089,54796,737,743187,133,1
2021-02-14,Georgia,Fulton,13121,82046,1050,1021902,201,1
2021-02-14,Georgia,Gwinnett,13135,88636,868,902298,240,1
2021-02-14,Georgia,Hall,13139,25028,373,195961,34,1
2021-02-15,Georgia,Cobb,13067,67021,835,745057,173,1
2021-02-15,Georgia,DeKalb,13089,54889,741,743187,93,4
2021-02-15,Georgia,Fulton,13121,82238,1054,1021902,192,4
2021-02-15,Georgia,Gwinnett,13135,88809,871,902298,173,3
2021-02-15,Georgia,Hall,13139,25063,376,195961,35,3
2021-02-16,Georgia,Cobb,13067,67220,854,745057,199,19
2021-02-16,Georgia,DeKalb,13089,54995,754,743187,106,13
2021-02-16,Georgia,Fulton,13121,82451,1065,1021902,213,11
2021-02-16,Georgia,Gwinnett,13135,89086,886,902298,277,15
2021-02-16,Georgia,Hall,13139,25110,377,195961,47,1
2021-02-17,Georgia,Cobb,13067,67508,861,745057,288,7
2021-02-17,Georgia,DeKalb,13089,55217,764,743187,222,10
2021-02-17,Georgia,Fulton,13121,82709,1068,1021902,258,3
2021-02-17,Georgia,Gwinnett,13135,89391,890,902298,305,4
2021-02-17,Georgia,Hall,13139,25172,379,195961,62,2
2021-02-18,Georgia,Cobb,13067,67748,858,745057,240,-3
2021-02-18,Georgia,DeKalb,13089,55415,771,743187,198,7
2021-02-18,Georgia,Fulton,13121,82956,1076,1021902,247,8
2021-02-18,Georgia,Gwinnett,13135,89668,900,902298,277,10
2021-02-18,Georgia,Hall,13139,25217,382,195961,45,3
2021-02-19,Georgia,Cobb,13067,68012,873,745057,264,15
2021-02-19,Georgia,DeKalb,13089,55610,785,743187,195,14
2021-02-19,Georgia,Fulton,13121,83234,1086,1021902,278,10
2021-02-19,Georgia,Gwinnett,13135,89929,915,902298,261,15
2021-02-19,Georgia,Hall,13139,25266,386,195961,49,4
2021-02-20,Georgia,Cobb,13067,68217,881,745057,205,8
2021-02-20,Georgia,DeKalb,13089,55808,790,743187,198,5
2021-02-20,Georgia,Fulton,13121,83521,1092,1021902,287,6
2021-02-20,Georgia,Gwinnett,13135,90218,923,902298,289,8
2021-02-20,Georgia,Hall,13139,25308,389,195961,42,3
2021-02-21,Georgia,Cobb,13067,68327,881,745057,110,0
2021-02-21,Georgia,DeKalb,13089,55963,790,743187,155,0
2021-02-21,Georgia,Fulton,13121,83722,1092,1021902,201,0
2021-02-21,Georgia,Gwinnett,13135,90375,923,902298,157,0
2021-02-21,Georgia,Hall,13139,25332,389,195961,24,0
2021-02-22,Georgia,Cobb,13067,68522,883,745057,195,2
2021-02-22,Georgia,DeKalb,13089,56076,797,743187,113,7
2021-02-22,Georgia,Fulton,13121,83873,1096,1021902,151,4
2021-02-22,Georgia,Gwinnett,13135,90513,930,902298,138,7
2021-02-22,Georgia,Hall,13139,25359,392,195961,27,3
2021-02-23,Georgia,Cobb,13067,68761,892,745057,239,9
2021-02-23,Georgia,DeKalb,13089,56332,802,743187,256,5
2021-02-23,Georgia,Fulton,13121,84144,1090,1021902,271,-6
2021-02-23,Georgia,Gwinnett,13135,90780,934,902298,267,4
2021-02-23,Georgia,Hall,13139,25422,393,195961,63,1
2021-02-24,Georgia,Cobb,13067,68946,898,745057,185,6
2021-02-24,Georgia,DeKalb,13089,56549,810,743187,217,8
2021-02-24,Georgia,Fulton,13121,84440,1105,1021902,296,15
2021-02-24,Georgia,Gwinnett,13135,91127,937,902298,347,3
2021-02-24,Georgia,Hall,13139,25497,394,195961,75,1
2021-02-25,Georgia,Cobb,13067,69152,902,745057,206,4
2021-02-25,Georgia,DeKalb,13089,56776,819,743187,227,9
2021-02-25,Georgia,Fulton,13121,84805,1119,1021902,365,14
2021-02-25,Georgia,Gwinnett,13135,91486,945,902298,359,8
2021-02-25,Georgia,Hall,13139,25544,397,195961,47,3
2021-02-26,Georgia,Cobb,13067,69345,903,745057,193,1
2021-02-26,Georgia,DeKalb,13089,56961,821,743187,185,2
2021-02-26,Georgia,Fulton,13121,85222,1116,1021902,417,-3
2021-02-26,Georgia,Gwinnett,13135,91784,947,902298,298,2
2021-02-26,Georgia,Hall,13139,25617,396,195961,73,-1
2021-02-27,Georgia,Cobb,13067,69528,910,745057,183,7
2021-02-27,Georgia,DeKalb,13089,57132,830,743187,171,9
2021-02-27,Georgia,Fulton,13121,85494,1121,1021902,272,5
2021-02-27,Georgia,Gwinnett,13135,92036,951,902298,252,4
2021-02-27,Georgia,Hall,13139,25647,398,195961,30,2
2021-02-28,Georgia,Cobb,13067,69708,910,745057,180,0
2021-02-28,Georgia,DeKalb,13089,57268,830,743187,136,0
2021-02-28,Georgia,Fulton,13121,85771,1122,1021902,277,1
2021-02-28,Georgia,Gwinnett,13135,92269,951,902298,233,0
2021-02-28,Georgia,Hall,13139,25694,397,195961,47,-1
2021-03-01,Georgia,Cobb,13067,69901,915,745057,193,5
2021-03-01,Georgia,DeKalb,13089,57411,834,743187,143,4
2021-03-01,Georgia,Fulton,13121,86060,1127,1021902,289,5
2021-03-01,Georgia,Gwinnett,13135,92484,958,902298,215,7
2021-03-01,Georgia,Hall,13139,25727,400,195961,33,3
2021-03-02,Georgia,Cobb,13067,70115,920,745057,214,5
2021-03-02,Georgia,DeKalb,13089,57671,840,743187,260,6
2021-03-02,Georgia,Fulton,13121,86378,1133,1021902,318,6
2021-03-02,Georgia,Gwinnett,13135,92788,964,902298,304,6
2021-03-02,Georgia,Hall,13139,25758,403,195961,31,3
2021-03-03,Georgia,Cobb,13067,70312,929,745057,197,9
2021-03-03,Georgia,DeKalb,13089,57875,846,743187,204,6
2021-03-03,Georgia,Fulton,13121,86665,1147,1021902,287,14
2021-03-03,Georgia,Gwinnett,13135,93002,973,902298,214,9
2021-03-03,Georgia,Hall,13139,25789,407,195961,31,4
2021-03-04,Georgia,Cobb,13067,70536,932,745057,224,3
2021-03-04,Georgia,DeKalb,13089,58063,854,743187,188,8
2021-03-04,Georgia,Fulton,13121,87044,1155,1021902,379,8
2021-03-04,Georgia,Gwinnett,13135,93268,977,902298,266,4
2021-03-04,Georgia,Hall,13139,25835,409,195961,46,2
2021-03-05,Georgia,Cobb,13067,70674,932,745057,138,0
2021-03-05,Georgia,DeKalb,13089,58186,862,743187,123,8
2021-03-05,Georgia,Fulton,13121,87264,1159,1021902,220,4
2021-03-05,Georgia,Gwinnett,13135,93436,983,902298,168,6
2021-03-05,Georgia,Hall,13139,25860,410,195961,25,1
2021-03-06,Georgia,Cobb,13067,70864,940,745057,190,8
2021-03-06,Georgia,DeKalb,13089,58371,866,743187,185,4
2021-03-06,Georgia,Fulton,13121,87560,1163,1021902,296,4
2021-03-06,Georgia,Gwinnett,13135,93612,989,902298,176,6
2021-03-06,Georgia,Hall,13139,25887,409,195961,27,-1
2021-03-07,Georgia,Cobb,13067,71038,940,745057,174,0
2021-03-07,Georgia,DeKalb,13089,58488,866,743187,117,0
2021-03-07,Georgia,Fulton,13121,87797,1164,1021902,237,1
2021-03-07,Georgia,Gwinnett,13135,93796,989,902298,184,0
2021-03-07,Georgia,Hall,13139,25906,409,195961,19,0
2021-03-08,Georgia,Cobb,13067,71188,941,745057,150,1
2021-03-08,Georgia,DeKalb,13089,58589,870,743187,101,4
2021-03-08,Georgia,Fulton,13121,88022,1168,1021902,225,4
2021-03-08,Georgia,Gwinnett,13135,93913,992,902298,117,3
2021-03-08,Georgia,Hall,13139,25928,410,195961,22,1
2021-03-09,Georgia,Cobb,13067,71339,943,745057,151,2
2021-03-09,Georgia,DeKalb,13089,58712,872,743187,123,2
2021-03-09,Georgia,Fulton,13121,88207,1171,1021902,185,3
2021-03-09,Georgia,Gwinnett,13135,94118,994,902298,205,2
2021-03-09,Georgia,Hall,13139,25962,410,195961,34,0
2021-03-10,Georgia,Cobb,13067,71458,945,745057,119,2
2021-03-10,Georgia,DeKalb,13089,58848,877,743187,136,5
2021-03-10,Georgia,Fulton,13121,88397,1184,1021902,190,13
2021-03-10,Georgia,Gwinnett,13135,94263,996,902298,145,2
2021-03-10,Georgia,Hall,13139,25997,410,195961,35,0
2021-03-11,Georgia,Cobb,13067,71572,948,745057,114,3
2021-03-11,Georgia,DeKalb,13089,58984,880,743187,136,3
2021-03-11,Georgia,Fulton,13121,88583,1193,1021902,186,9
2021-03-11,Georgia,Gwinnett,13135,94387,1001,902298,124,5
2021-03-11,Georgia,Hall,13139,26019,412,195961,22,2
2021-03-12,Georgia,Cobb,13067,71721,950,745057,149,2
2021-03-12,Georgia,DeKalb,13089,59107,881,743187,123,1
2021-03-12,Georgia,Fulton,13121,88733,1197,1021902,150,4
2021-03-12,Georgia,Gwinnett,13135,94514,1007,902298,127,6
2021-03-12,Georgia,Hall,13139,26044,413,195961,25,1
2021-03-13,Georgia,Cobb,13067,71803,952,745057,82,2
2021-03-13,Georgia,DeKalb,13089,59206,883,743187,99,2
2021-03-13,Georgia,Fulton,13121,88868,1202,1021902,135,5
2021-03-13,Georgia,Gwinnett,13135,94602,1011,902298,88,4
2021-03-13,Georgia,Hall,13139,26066,414,195961,22,1
2021-03-14,Georgia,Cobb,13067,71883,952,745057,80,0
2021-03-14,Georgia,DeKalb,13089,59246,883,743187,40,0
2021-03-14,Georgia,Fulton,13121,88975,1202,1021902,107,0
2021-03-14,Georgia,Gwinnett,13135,94667,1011,902298,65,0
2021-03-14,Georgia,Hall,13139,26075,414,195961,9,0
2021-03-15,Georgia,Cobb,13067,71980,953,745057,97,1
2021-03-15,Georgia,DeKalb,13089,59356,891,743187,110,8
2021-03-15,Georgia,Fulton,13121,89091,1209,1021902,116,7
2021-03-15,Georgia,Gwinnett,13135,94750,1014,902298,83,3
2021-03-15,Georgia,Hall,13139,26089,415,195961,14,1
2021-03-16,Georgia,Cobb,13067,72127,954,745057,147,1
2021-03-16,Georgia,DeKalb,13089,59558,892,743187,202,1
2021-03-16,Georgia,Fulton,13121,89301,1211,1021902,210,2
2021-03-16,Georgia,Gwinnett,13135,94884,1018,902298,134,4
2021-03-16,Georgia,Hall,13139,26129,415,195961,40,0
2021-03-17,Georgia,Cobb,13067,72264,955,745057,137,1
2021-03-17,Georgia,DeKalb,13089,59755,896,743187,197,4
2021-03-17,Georgia,Fulton,13121,89509,1217,1021902,208,6
2021-03-17,Georgia,Gwinnett,13135,95064,1022,902298,180,4
2021-03-17,Georgia,Hall,13139,26167,416,195961,38,1
2021-03-18,Georgia,Cobb,13067,72500,957,745057,236,2
2021-03-18,Georgia,DeKalb,13089,59917,900,743187,162,4
2021-03-18,Georgia,Fulton,13121,89739,1220,1021902,230,3
2021-03-18,Georgia,Gwinnett,13135,95278,1027,902298,214,5
2021-03-18,Georgia,Hall,13139,26206,418,195961,39,2
2021-03-19,Georgia,Cobb,13067,72628,958,745057,128,1
2021-03-19,Georgia,DeKalb,13089,60046,902,743187,129,2
2021-03-19,Georgia,Fulton,13121,89901,1224,1021902,162,4
2021-03-19,Georgia,Gwinnett,13135,95390,1031,902298,112,4
2021-03-19,Georgia,Hall,13139,26224,418,195961,18,0
2021-03-20,Georgia,Cobb,13067,72773,960,745057,145,2
2021-03-20,Georgia,DeKalb,13089,60200,903,743187,154,1
2021-03-20,Georgia,Fulton,13121,90113,1232,1021902,212,8
2021-03-20,Georgia,Gwinnett,13135,95522,1035,902298,132,4
2021-03-20,Georgia,Hall,13139,26254,419,195961,30,1
2021-03-21,Georgia,Cobb,13067,72968,960,745057,195,0
2021-03-21,Georgia,DeKalb,13089,60319,903,743187,119,0
2021-03-21,Georgia,Fulton,13121,90335,1232,1021902,222,0
2021-03-21,Georgia,Gwinnett,13135,95666,1035,902298,144,0
2021-03-21,Georgia,Hall,13139,26283,419,195961,29,0
2021-03-22,Georgia,Cobb,13067,73125,962,745057,157,2
2021-03-22,Georgia,DeKalb,13089,60433,905,743187,114,2
2021-03-22,Georgia,Fulton,13121,90454,1233,1021902,119,1
2021-03-22,Georgia,Gwinnett,13135,95726,1035,902298,60,0
2021-03-22,Georgia,Hall,13139,26293,419,195961,10,0
2021-03-23,Georgia,Cobb,13067,73247,965,745057,122,3
2021-03-23,Georgia,DeKalb,13089,60594,904,743187,161,-1
2021-03-23,Georgia,Fulton,13121,90672,1235,1021902,218,2
2021-03-23,Georgia,Gwinnett,13135,95902,1035,902298,176,0
2021-03-23,Georgia,Hall,13139,26328,420,195961,35,1
2021-03-24,Georgia,Cobb,13067,73378,970,745057,131,5
2021-03-24,Georgia,DeKalb,13089,60697,910,743187,103,6
2021-03-24,Georgia,Fulton,13121,90853,1246,1021902,181,11
2021-03-24,Georgia,Gwinnett,13135,96011,1035,902298,109,0
2021-03-24,Georgia,Hall,13139,26352,424,195961,24,4
2021-03-25,Georgia,Cobb,13067,73566,972,745057,188,2
2021-03-25,Georgia,DeKalb,13089,60884,913,743187,187,3
2021-03-25,Georgia,Fulton,13121,91064,1251,1021902,211,5
2021-03-25,Georgia,Gwinnett,13135,96179,1039,902298,168,4
2021-03-25,Georgia,Hall,13139,26388,427,195961,36,3
2021-03-26,Georgia,Cobb,13067,73706,977,745057,140,5
2021-03-26,Georgia,DeKalb,13089,61052,920,743187,168,7
2021-03-26,Georgia,Fulton,13121,91209,1254,1021902,145,3
2021-03-26,Georgia,Gwinnett,13135,96319,1048,902298,140,9
2021-03-26,Georgia,Hall,13139,26409,430,195961,21,3
2021-03-27,Georgia,Cobb,13067,73823,984,745057,117,7
2021-03-27,Georgia,DeKalb,13089,61213,927,743187,161,7
2021-03-27,Georgia,Fulton,13121,91392,1260,1021902,183,6
2021-03-27,Georgia,Gwinnett,13135,96446,1052,902298,127,4
2021-03-27,Georgia,Hall,13139,26433,431,195961,24,1
2021-03-28,Georgia,Cobb,13067,73909,984,745057,86,0
2021-03-28,Georgia,DeKalb,13089,61277,928,743187,64,1
2021-03-28,Georgia,Fulton,13121,91509,1259,1021902,117,-1
2021-03-28,Georgia,Gwinnett,13135,96553,1052,902298,107,0
2021-03-28,Georgia,Hall,13139,26456,432,195961,23,1
2021-03-29,Georgia,Cobb,13067,74039,984,745057,130,0
2021-03-29,Georgia,DeKalb,13089,61458,932,743187,181,4
2021-03-29,Georgia,Fulton,13121,91635,1261,1021902,126,2
2021-03-29,Georgia,Gwinnett,13135,96653,1055,902298,100,3
2021-03-29,Georgia,Hall,13139,26468,433,195961,12,1
2021-03-30,Georgia,Cobb,13067,74188,984,745057,149,0
2021-03-30,Georgia,DeKalb,13089,61590,933,743187,132,1
2021-03-30,Georgia,Fulton,13121,91743,1264,1021902,108,3
2021-03-30,Georgia,Gwinnett,13135,96773,1056,902298,120,1
2021-03-30,Georgia,Hall,13139,26493,434,195961,25,1
2021-03-31,Georgia,Cobb,13067,74392,988,745057,204,4
2021-03-31,Georgia,DeKalb,13089,61688,937,743187,98,4
2021-03-31,Georgia,Fulton,13121,91931,1269,1021902,188,5
2021-03-31,Georgia,Gwinnett,13135,96926,1064,902298,153,8
2021-03-31,Georgia,Hall,13139,26518,439,195961,25,5
2021-04-01,Georgia,Cobb,13067,74520,989,745057,128,1
2021-04-01,Georgia,DeKalb,13089,61806,939,743187,118,2
2021-04-01,Georgia,Fulton,13121,92139,1275,1021902,208,6
2021-04-01,Georgia,Gwinnett,13135,97062,1071,902298,136,7
2021-04-01,Georgia,Hall,13139,26543,440,195961,25,1
2021-04-02,Georgia,Cobb,13067,74700,990,745057,180,1
2021-04-02,Georgia,DeKalb,13089,61934,942,743187,128,3
2021-04-02,Georgia,Fulton,13121,92291,1283,1021902,152,8
2021-04-02,Georgia,Gwinnett,13135,97181,1075,902298,119,4
2021-04-02,Georgia,Hall,13139,26572,440,195961,29,0
2021-04-03,Georgia,Cobb,13067,74827,990,745057,127,0
2021-04-03,Georgia,DeKalb,13089,62028,944,743187,94,2
2021-04-03,Georgia,Fulton,13121,92447,1290,1021902,156,7
2021-04-03,Georgia,Gwinnett,13135,97284,1075,902298,103,0
2021-04-03,Georgia,Hall,13139,26591,440,195961,19,0
2021-04-04,Georgia,Cobb,13067,74931,990,745057,104,0
2021-04-04,Georgia,DeKalb,13089,62100,944,743187,72,0
2021-04-04,Georgia,Fulton,13121,92566,1290,1021902,119,0
2021-04-04,Georgia,Gwinnett,13135,97368,1075,902298,84,0
2021-04-04,Georgia,Hall,13139,26613,440,195961,22,0
2021-04-05,Georgia,Cobb,13067,75025,990,745057,94,0
2021-04-05,Georgia,DeKalb,13089,62221,944,743187,121,0
2021-04-05,Georgia,Fulton,13121,92647,1290,1021902,81,0
2021-04-05,Georgia,Gwinnett,13135,97425,1075,902298,57,0
2021-04-05,Georgia,Hall,13139,26627,440,195961,14,0
2021-04-06,Georgia,Cobb,13067,75150,994,745057,125,4
2021-04-06,Georgia,DeKalb,13089,62332,944,743187,111,0
2021-04-06,Georgia,Fulton,13121,92823,1292,1021902,176,2
2021-04-06,Georgia,Gwinnett,13135,97567,1076,902298,142,1
2021-04-06,Georgia,Hall,13139,26656,440,195961,29,0
2021-04-07,Georgia,Cobb,13067,75296,998,745057,146,4
2021-04-07,Georgia,DeKalb,13089,62460,948,743187,128,4
2021-04-07,Georgia,Fulton,13121,93019,1298,1021902,196,6
2021-04-07,Georgia,Gwinnett,13135,97712,1081,902298,145,5
2021-04-07,Georgia,Hall,13139,26710,441,195961,54,1
2021-04-08,Georgia,Cobb,13067,75451,998,745057,155,0
2021-04-08,Georgia,DeKalb,13089,62581,953,743187,121,5
2021-04-08,Georgia,Fulton,13121,93199,1303,1021902,180,5
2021-04-08,Georgia,Gwinnett,13135,97838,1084,902298,126,3
2021-04-08,Georgia,Hall,13139,26736,443,195961,26,2
2021-04-09,Georgia,Cobb,13067,75576,999,745057,125,1
2021-04-09,Georgia,DeKalb,13089,62727,955,743187,146,2
2021-04-09,Georgia,Fulton,13121,93368,1307,1021902,169,4
2021-04-09,Georgia,Gwinnett,13135,97952,1090,902298,114,6
2021-04-09,Georgia,Hall,13139,26755,443,195961,19,0
2021-04-10,Georgia,Cobb,13067,75708,1003,745057,132,4
2021-04-10,Georgia,DeKalb,13089,62895,959,743187,168,4
2021-04-10,Georgia,Fulton,13121,93528,1312,1021902,160,5
2021-04-10,Georgia,Gwinnett,13135,98110,1096,902298,158,6
2021-04-10,Georgia,Hall,13139,26762,446,195961,7,3
2021-04-11,Georgia,Cobb,13067,75786,1003,745057,78,0
2021-04-11,Georgia,DeKalb,13089,63097,959,743187,202,0
2021-04-11,Georgia,Fulton,13121,93650,1312,1021902,122,0
2021-04-11,Georgia,Gwinnett,13135,98251,1096,902298,141,0
2021-04-11,Georgia,Hall,13139,26782,446,195961,20,0
2021-04-12,Georgia,Cobb,13067,75878,1008,745057,92,5
2021-04-12,Georgia,DeKalb,13089,63292,961,743187,195,2
2021-04-12,Georgia,Fulton,13121,93774,1314,1021902,124,2
2021-04-12,Georgia,Gwinnett,13135,98312,1100,902298,61,4
2021-04-12,Georgia,Hall,13139,26797,446,195961,15,0
2021-04-13,Georgia,Cobb,13067,76025,1010,745057,147,2
2021-04-13,Georgia,DeKalb,13089,63480,961,743187,188,0
2021-04-13,Georgia,Fulton,13121,93968,1317,1021902,194,3
2021-04-13,Georgia,Gwinnett,13135,98488,1100,902298,176,0
2021-04-13,Georgia,Hall,13139,26822,446,195961,25,0
2021-04-14,Georgia,Cobb,13067,76189,1012,745057,164,2
2021-04-14,Georgia,DeKalb,13089,63661,965,743187,181,4
2021-04-14,Georgia,Fulton,13121,94099,1324,1021902,131,7
2021-04-14,Georgia,Gwinnett,13135,98654,1103,902298,166,3
2021-04-14,Georgia,Hall,13139,26844,449,195961,22,3
2021-04-15,Georgia,Cobb,13067,76331,1014,745057,142,2
2021-04-15,Georgia,DeKalb,13089,63859,964,743187,198,-1
2021-04-15,Georgia,Fulton,13121,94234,1331,1021902,135,7
2021-04-15,Georgia,Gwinnett,13135,98777,1108,902298,123,5
2021-04-15,Georgia,Hall,13139,26862,450,195961,18,1
2021-04-16,Georgia,Cobb,13067,76456,1017,745057,125,3
2021-04-16,Georgia,DeKalb,13089,63968,966,743187,109,2
2021-04-16,Georgia,Fulton,13121,94418,1336,1021902,184,5
2021-04-16,Georgia,Gwinnett,13135,98979,1111,902298,202,3
2021-04-16,Georgia,Hall,13139,26897,452,195961,35,2
2021-04-17,Georgia,Cobb,13067,76620,1020,745057,164,3
2021-04-17,Georgia,DeKalb,13089,64079,966,743187,111,0
2021-04-17,Georgia,Fulton,13121,94577,1338,1021902,159,2
2021-04-17,Georgia,Gwinnett,13135,99163,1116,902298,184,5
2021-04-17,Georgia,Hall,13139,26916,454,195961,19,2
2021-04-18,Georgia,Cobb,13067,76687,1020,745057,67,0
2021-04-18,Georgia,DeKalb,13089,64147,966,743187,68,0
2021-04-18,Georgia,Fulton,13121,94683,1338,1021902,106,0
2021-04-18,Georgia,Gwinnett,13135,99263,1116,902298,100,0
2021-04-18,Georgia,Hall,13139,26930,454,195961,14,0
2021-04-19,Georgia,Cobb,13067,76778,1020,745057,91,0
2021-04-19,Georgia,DeKalb,13089,64235,970,743187,88,4
2021-04-19,Georgia,Fulton,13121,94788,1339,1021902,105,1
2021-04-19,Georgia,Gwinnett,13135,99355,1117,902298,92,1
2021-04-19,Georgia,Hall,13139,26941,454,195961,11,0
2021-04-20,Georgia,Cobb,13067,76888,1022,745057,110,2
2021-04-20,Georgia,DeKalb,13089,64327,970,743187,92,0
2021-04-20,Georgia,Fulton,13121,94909,1337,1021902,121,-2
2021-04-20,Georgia,Gwinnett,13135,99463,1118,902298,108,1
2021-04-20,Georgia,Hall,13139,26962,455,195961,21,1
2021-04-21,Georgia,Cobb,13067,76978,1022,745057,90,0
2021-04-21,Georgia,DeKalb,13089,64404,971,743187,77,1
2021-04-21,Georgia,Fulton,13121,95065,1340,1021902,156,3
2021-04-21,Georgia,Gwinnett,13135,99608,1119,902298,145,1
2021-04-21,Georgia,Hall,13139,26991,456,195961,29,1
2021-04-22,Georgia,Cobb,13067,77105,1028,745057,127,6
2021-04-22,Georgia,DeKalb,13089,64512,974,743187,108,3
2021-04-22,Georgia,Fulton,13121,95221,1342,1021902,156,2
2021-04-22,Georgia,Gwinnett,13135,99797,1122,902298,189,3
2021-04-22,Georgia,Hall,13139,27022,456,195961,31,0
2021-04-23,Georgia,Cobb,13067,77293,1029,745057,188,1
2021-04-23,Georgia,DeKalb,13089,64637,977,743187,125,3
2021-04-23,Georgia,Fulton,13121,95428,1347,1021902,207,5
2021-04-23,Georgia,Gwinnett,13135,99977,1124,902298,180,2
2021-04-23,Georgia,Hall,13139,27046,457,195961,24,1
2021-04-24,Georgia,Cobb,13067,77407,1031,745057,114,2
2021-04-24,Georgia,DeKalb,13089,64734,981,743187,97,4
2021-04-24,Georgia,Fulton,13121,95621,1351,1021902,193,4
2021-04-24,Georgia,Gwinnett,13135,100134,1127,902298,157,3
2021-04-24,Georgia,Hall,13139,27077,459,195961,31,2
2021-04-25,Georgia,Cobb,13067,77479,1033,745057,72,2
2021-04-25,Georgia,DeKalb,13089,64806,981,743187,72,0
2021-04-25,Georgia,Fulton,13121,95731,1349,1021902,110,-2
2021-04-25,Georgia,Gwinnett,13135,100231,1128,902298,97,1
2021-04-25,Georgia,Hall,13139,27093,459,195961,16,0
2021-04-26,Georgia,Cobb,13067,77538,1035,745057,59,2
2021-04-26,Georgia,DeKalb,13089,64865,983,743187,59,2
2021-04-26,Georgia,Fulton,13121,95828,1352,1021902,97,3
2021-04-26,Georgia,Gwinnett,13135,100298,1131,902298,67,3
2021-04-26,Georgia,Hall,13139,27100,460,195961,7,1
2021-04-27,Georgia,Cobb,13067,77643,1038,745057,105,3
2021-04-27,Georgia,DeKalb,13089,64971,983,743187,106,0
2021-04-27,Georgia,Fulton,13121,95948,1353,1021902,120,1
2021-04-27,Georgia,Gwinnett,13135,100429,1131,902298,131,0
2021-04-27,Georgia,Hall,13139,27132,460,195961,32,0
2021-04-28,Georgia,Cobb,13067,77761,1041,745057,118,3
2021-04-28,Georgia,DeKalb,13089,65055,988,743187,84,5
2021-04-28,Georgia,Fulton,13121,96073,1359,1021902,125,6
2021-04-28,Georgia,Gwinnett,13135,100551,1136,902298,122,5
2021-04-28,Georgia,Hall,13139,27160,462,195961,28,2
2021-04-29,Georgia,Cobb,13067,77893,1045,745057,132,4
2021-04-29,Georgia,DeKalb,13089,65152,990,743187,97,2
2021-04-29,Georgia,Fulton,13121,96235,1364,1021902,162,5
2021-04-29,Georgia,Gwinnett,13135,100667,1140,902298,116,4
2021-04-29,Georgia,Hall,13139,27184,464,195961,24,2
2021-04-30,Georgia,Cobb,13067,78028,1045,745057,135,0
2021-04-30,Georgia,DeKalb,13089,65233,993,743187,81,3
2021-04-30,Georgia,Fulton,13121,96379,1366,1021902,144,2
2021-04-30,Georgia,Gwinnett,13135,100777,1143,902298,110,3
2021-04-30,Georgia,Hall,13139,27209,464,195961,25,0
2021-05-01,Georgia,Cobb,13067,78135,1045,745057,107,0
2021-05-01,Georgia,DeKalb,13089,65340,998,743187,107,5
2021-05-01,Georgia,Fulton,13121,96526,1368,1021902,147,2
2021-05-01,Georgia,Gwinnett,13135,100888,1143,902298,111,0
2021-05-01,Georgia,Hall,13139,27228,464,195961,19,0
2021-05-02,Georgia,Cobb,13067,78202,1045,745057,67,0
2021-05-02,Georgia,DeKalb,13089,65847,998,743187,507,0
2021-05-02,Georgia,Fulton,13121,96664,1368,1021902,138,0
2021-05-02,Georgia,Gwinnett,13135,100961,1143,902298,73,0
2021-05-02,Georgia,Hall,13139,27245,464,195961,17,0
2021-05-03,Georgia,Cobb,13067,78285,1046,745057,83,1
2021-05-03,Georgia,DeKalb,13089,65899,1000,743187,52,2
2021-05-03,Georgia,Fulton,13121,96780,1370,1021902,116,2
2021-05-03,Georgia,Gwinnett,13135,101058,1145,902298,97,2
2021-05-03,Georgia,Hall,13139,27263,464,195961,18,0
2021-05-04,Georgia,Cobb,13067,78390,1048,745057,105,2
2021-05-04,Georgia,DeKalb,13089,66007,1000,743187,108,0
2021-05-04,Georgia,Fulton,13121,96893,1370,1021902,113,0
2021-05-04,Georgia,Gwinnett,13135,101165,1145,902298,107,0
2021-05-04,Georgia,Hall,13139,27283,464,195961,20,0
2021-05-05,Georgia,Cobb,13067,78493,1048,745057,103,0
2021-05-05,Georgia,DeKalb,13089,66033,1001,743187,26,1
2021-05-05,Georgia,Fulton,13121,96995,1373,1021902,102,3
2021-05-05,Georgia,Gwinnett,13135,101252,1147,902298,87,2
2021-05-05,Georgia,Hall,13139,27310,468,195961,27,4
2021-05-06,Georgia,Cobb,13067,78596,1049,745057,103,1
2021-05-06,Georgia,DeKalb,13089,66092,1004,743187,59,3
2021-05-06,Georgia,Fulton,13121,97152,1373,1021902,157,0
2021-05-06,Georgia,Gwinnett,13135,101318,1150,902298,66,3
2021-05-06,Georgia,Hall,13139,27342,468,195961,32,0
2021-05-07,Georgia,Cobb,13067,78692,1053,745057,96,4
2021-05-07,Georgia,DeKalb,13089,66166,1005,743187,74,1
2021-05-07,Georgia,Fulton,13121,97270,1383,1021902,118,10
2021-05-07,Georgia,Gwinnett,13135,101408,1150,902298,90,0
2021-05-07,Georgia,Hall,13139,27375,468,195961,33,0
2021-05-08,Georgia,Cobb,13067,78768,1053,745057,76,0
2021-05-08,Georgia,DeKalb,13089,66227,1006,743187,61,1
2021-05-08,Georgia,Fulton,13121,97367,1384,1021902,97,1
2021-05-08,Georgia,Gwinnett,13135,101485,1151,902298,77,1
2021-05-08,Georgia,Hall,13139,27412,468,195961,37,0
