dayfromstart,station_name,station_id,prov,lat,lon,date,year,month,day,max_temp,min_temp,mean_temp
277,DANVILLE,5345,QC,45.82,-71.98,1881-03-06,1881,3,6,2.2,-4.4,-1.1
278,DANVILLE,5345,QC,45.82,-71.98,1881-03-07,1881,3,7,6.1,-10.6,-2.3
279,DANVILLE,5345,QC,45.82,-71.98,1881-03-08,1881,3,8,9.4,-6.7,1.4
280,DANVILLE,5345,QC,45.82,-71.98,1881-03-09,1881,3,9,8.3,-4.4,2
281,DANVILLE,5345,QC,45.82,-71.98,1881-03-10,1881,3,10,7.2,0,3.6
282,DANVILLE,5345,QC,45.82,-71.98,1881-03-11,1881,3,11,1.7,-6.7,-2.5
283,DANVILLE,5345,QC,45.82,-71.98,1881-03-12,1881,3,12,2.2,-3.9,-0.9
284,DANVILLE,5345,QC,45.82,-71.98,1881-03-13,1881,3,13,2.2,-7.2,-2.5
285,DANVILLE,5345,QC,45.82,-71.98,1881-03-14,1881,3,14,5,-2.8,1.1
286,DANVILLE,5345,QC,45.82,-71.98,1881-03-15,1881,3,15,8.3,-11.7,-1.7
287,DANVILLE,5345,QC,45.82,-71.98,1881-03-16,1881,3,16,7.2,-2.8,2.2
288,DANVILLE,5345,QC,45.82,-71.98,1881-03-17,1881,3,17,8.9,-2.2,3.4
289,DANVILLE,5345,QC,45.82,-71.98,1881-03-18,1881,3,18,7.2,-1.7,2.8
290,DANVILLE,5345,QC,45.82,-71.98,1881-03-19,1881,3,19,7.8,0.6,4.2
291,DANVILLE,5345,QC,45.82,-71.98,1881-03-20,1881,3,20,6.1,-1.1,2.5
292,DANVILLE,5345,QC,45.82,-71.98,1881-03-21,1881,3,21,3.3,0,1.7
293,DANVILLE,5345,QC,45.82,-71.98,1881-03-22,1881,3,22,3.3,-0.6,1.4
294,DANVILLE,5345,QC,45.82,-71.98,1881-03-23,1881,3,23,0,-6.1,-3.1
295,DANVILLE,5345,QC,45.82,-71.98,1881-03-24,1881,3,24,-2.2,-4.4,-3.3
296,DANVILLE,5345,QC,45.82,-71.98,1881-03-25,1881,3,25,-2.2,-7.2,-4.7
297,DANVILLE,5345,QC,45.82,-71.98,1881-03-26,1881,3,26,-2.8,-8.9,-5.9
298,DANVILLE,5345,QC,45.82,-71.98,1881-03-27,1881,3,27,-3.3,-10.6,-7
299,DANVILLE,5345,QC,45.82,-71.98,1881-03-28,1881,3,28,-3.3,-9.4,-6.4
300,DANVILLE,5345,QC,45.82,-71.98,1881-03-29,1881,3,29,-1.7,-9.4,-5.6
301,DANVILLE,5345,QC,45.82,-71.98,1881-03-30,1881,3,30,7.8,-20.6,-6.4
302,DANVILLE,5345,QC,45.82,-71.98,1881-03-31,1881,3,31,6.1,0,3.1
303,DANVILLE,5345,QC,45.82,-71.98,1881-04-01,1881,4,1,5.6,-3.9,0.9
304,DANVILLE,5345,QC,45.82,-71.98,1881-04-02,1881,4,2,3.9,-8.9,-2.5
305,DANVILLE,5345,QC,45.82,-71.98,1881-04-03,1881,4,3,-3.9,-12.2,-8.1
306,DANVILLE,5345,QC,45.82,-71.98,1881-04-04,1881,4,4,-4.4,-13.3,-8.9
307,DANVILLE,5345,QC,45.82,-71.98,1881-04-05,1881,4,5,-4.4,-21.1,-12.8
308,DANVILLE,5345,QC,45.82,-71.98,1881-04-06,1881,4,6,-5.6,-12.8,-9.2
309,DANVILLE,5345,QC,45.82,-71.98,1881-04-07,1881,4,7,5.6,-5.6,0
310,DANVILLE,5345,QC,45.82,-71.98,1881-04-08,1881,4,8,7.2,-5,1.1
311,DANVILLE,5345,QC,45.82,-71.98,1881-04-09,1881,4,9,8.3,-5,1.7
312,DANVILLE,5345,QC,45.82,-71.98,1881-04-10,1881,4,10,10,-6.1,2
313,DANVILLE,5345,QC,45.82,-71.98,1881-04-11,1881,4,11,7.2,-1.7,2.8
314,DANVILLE,5345,QC,45.82,-71.98,1881-04-12,1881,4,12,6.1,-2.2,2
315,DANVILLE,5345,QC,45.82,-71.98,1881-04-13,1881,4,13,8.9,-5.6,1.7
316,DANVILLE,5345,QC,45.82,-71.98,1881-04-14,1881,4,14,7.8,-1.1,3.4
317,DANVILLE,5345,QC,45.82,-71.98,1881-04-15,1881,4,15,0.6,-1.1,-0.3
318,DANVILLE,5345,QC,45.82,-71.98,1881-04-16,1881,4,16,8.3,0,4.2
319,DANVILLE,5345,QC,45.82,-71.98,1881-04-17,1881,4,17,9.4,-1.7,3.9
320,DANVILLE,5345,QC,45.82,-71.98,1881-04-18,1881,4,18,6.7,-1.1,2.8
321,DANVILLE,5345,QC,45.82,-71.98,1881-04-19,1881,4,19,7.8,-2.8,2.5
322,DANVILLE,5345,QC,45.82,-71.98,1881-04-20,1881,4,20,11.7,-6.1,2.8
323,DANVILLE,5345,QC,45.82,-71.98,1881-04-21,1881,4,21,10,-1.1,4.5
324,DANVILLE,5345,QC,45.82,-71.98,1881-04-22,1881,4,22,12.8,-2.8,5
325,DANVILLE,5345,QC,45.82,-71.98,1881-04-23,1881,4,23,11.7,-4.4,3.7
326,DANVILLE,5345,QC,45.82,-71.98,1881-04-24,1881,4,24,20.6,5.6,13.1
327,DANVILLE,5345,QC,45.82,-71.98,1881-04-25,1881,4,25,18.9,0,9.5
328,DANVILLE,5345,QC,45.82,-71.98,1881-04-26,1881,4,26,15,8.3,11.7
329,DANVILLE,5345,QC,45.82,-71.98,1881-04-27,1881,4,27,18.3,2.8,10.6
330,DANVILLE,5345,QC,45.82,-71.98,1881-04-28,1881,4,28,17.8,5.6,11.7
331,DANVILLE,5345,QC,45.82,-71.98,1881-04-29,1881,4,29,15.6,4.4,10
332,DANVILLE,5345,QC,45.82,-71.98,1881-04-30,1881,4,30,7.2,0,3.6
333,DANVILLE,5345,QC,45.82,-71.98,1881-05-01,1881,5,1,11.1,-4.4,3.4
334,DANVILLE,5345,QC,45.82,-71.98,1881-05-02,1881,5,2,10,4.4,7.2
335,DANVILLE,5345,QC,45.82,-71.98,1881-05-03,1881,5,3,9.4,-2.8,3.3
336,DANVILLE,5345,QC,45.82,-71.98,1881-05-04,1881,5,4,13.9,-5,4.5
337,DANVILLE,5345,QC,45.82,-71.98,1881-05-05,1881,5,5,18.3,-3.3,7.5
338,DANVILLE,5345,QC,45.82,-71.98,1881-05-06,1881,5,6,13.9,4.4,9.2
339,DANVILLE,5345,QC,45.82,-71.98,1881-05-07,1881,5,7,20,2.8,11.4
340,DANVILLE,5345,QC,45.82,-71.98,1881-05-08,1881,5,8,19.4,6.7,13.1
341,DANVILLE,5345,QC,45.82,-71.98,1881-05-09,1881,5,9,24.4,11.1,17.8
342,DANVILLE,5345,QC,45.82,-71.98,1881-05-10,1881,5,10,18.3,12.8,15.6
343,DANVILLE,5345,QC,45.82,-71.98,1881-05-11,1881,5,11,25.6,12.2,18.9
344,DANVILLE,5345,QC,45.82,-71.98,1881-05-12,1881,5,12,24.4,8.3,16.4
345,DANVILLE,5345,QC,45.82,-71.98,1881-05-13,1881,5,13,19.4,10.6,15
346,DANVILLE,5345,QC,45.82,-71.98,1881-05-14,1881,5,14,19.4,3.3,11.4
347,DANVILLE,5345,QC,45.82,-71.98,1881-05-15,1881,5,15,13.3,7.8,10.6
348,DANVILLE,5345,QC,45.82,-71.98,1881-05-16,1881,5,16,10.6,6.7,8.7
349,DANVILLE,5345,QC,45.82,-71.98,1881-05-17,1881,5,17,8.9,5,7
350,DANVILLE,5345,QC,45.82,-71.98,1881-05-18,1881,5,18,17.8,6.7,12.3
351,DANVILLE,5345,QC,45.82,-71.98,1881-05-19,1881,5,19,24.4,10,17.2
352,DANVILLE,5345,QC,45.82,-71.98,1881-05-20,1881,5,20,25,12.2,18.6
353,DANVILLE,5345,QC,45.82,-71.98,1881-05-21,1881,5,21,17.8,10,13.9
354,DANVILLE,5345,QC,45.82,-71.98,1881-05-22,1881,5,22,17.2,7.2,12.2
355,DANVILLE,5345,QC,45.82,-71.98,1881-05-23,1881,5,23,27.8,5.6,16.7
356,DANVILLE,5345,QC,45.82,-71.98,1881-05-24,1881,5,24,30.6,9.4,20
357,DANVILLE,5345,QC,45.82,-71.98,1881-05-25,1881,5,25,26.7,11.1,18.9
358,DANVILLE,5345,QC,45.82,-71.98,1881-05-26,1881,5,26,30,13.3,21.7
359,DANVILLE,5345,QC,45.82,-71.98,1881-05-27,1881,5,27,25,17.2,21.1
360,DANVILLE,5345,QC,45.82,-71.98,1881-05-28,1881,5,28,25,7.8,16.4
361,DANVILLE,5345,QC,45.82,-71.98,1881-05-29,1881,5,29,23.3,7.2,15.3
362,DANVILLE,5345,QC,45.82,-71.98,1881-05-30,1881,5,30,21.7,14.4,18.1
363,DANVILLE,5345,QC,45.82,-71.98,1881-05-31,1881,5,31,22.8,10,16.4
364,DANVILLE,5345,QC,45.82,-71.98,1881-06-01,1881,6,1,20,6.7,13.4
365,DANVILLE,5345,QC,45.82,-71.98,1881-06-02,1881,6,2,22.8,0.6,11.7
366,DANVILLE,5345,QC,45.82,-71.98,1881-06-03,1881,6,3,22.2,6.7,14.5
367,DANVILLE,5345,QC,45.82,-71.98,1881-06-04,1881,6,4,20.6,5.6,13.1
368,DANVILLE,5345,QC,45.82,-71.98,1881-06-05,1881,6,5,15.6,7.8,11.7
369,DANVILLE,5345,QC,45.82,-71.98,1881-06-06,1881,6,6,13.3,-2.2,5.6
370,DANVILLE,5345,QC,45.82,-71.98,1881-06-07,1881,6,7,22.2,-0.6,10.8
371,DANVILLE,5345,QC,45.82,-71.98,1881-06-08,1881,6,8,23.9,5.6,14.8
372,DANVILLE,5345,QC,45.82,-71.98,1881-06-09,1881,6,9,21.1,5,13.1
373,DANVILLE,5345,QC,45.82,-71.98,1881-06-10,1881,6,10,25.6,5,15.3
374,DANVILLE,5345,QC,45.82,-71.98,1881-06-11,1881,6,11,25,5.6,15.3
375,DANVILLE,5345,QC,45.82,-71.98,1881-06-12,1881,6,12,29.4,9.4,19.4
376,DANVILLE,5345,QC,45.82,-71.98,1881-06-13,1881,6,13,30.6,13.9,22.3
377,DANVILLE,5345,QC,45.82,-71.98,1881-06-14,1881,6,14,27.2,16.7,22
378,DANVILLE,5345,QC,45.82,-71.98,1881-06-15,1881,6,15,17.2,7.8,12.5
379,DANVILLE,5345,QC,45.82,-71.98,1881-06-16,1881,6,16,19.4,1.1,10.3
380,DANVILLE,5345,QC,45.82,-71.98,1881-06-17,1881,6,17,19.4,1.1,10.3
381,DANVILLE,5345,QC,45.82,-71.98,1881-06-18,1881,6,18,23.9,9.4,16.7
382,DANVILLE,5345,QC,45.82,-71.98,1881-06-19,1881,6,19,17.8,13.3,15.6
383,DANVILLE,5345,QC,45.82,-71.98,1881-06-20,1881,6,20,19.4,6.1,12.8
384,DANVILLE,5345,QC,45.82,-71.98,1881-06-21,1881,6,21,16.7,4.4,10.6
385,DANVILLE,5345,QC,45.82,-71.98,1881-06-22,1881,6,22,14.4,6.7,10.6
386,DANVILLE,5345,QC,45.82,-71.98,1881-06-23,1881,6,23,17.8,8.3,13.1
387,DANVILLE,5345,QC,45.82,-71.98,1881-06-24,1881,6,24,22.8,7.2,15
388,DANVILLE,5345,QC,45.82,-71.98,1881-06-25,1881,6,25,22.8,7.2,15
389,DANVILLE,5345,QC,45.82,-71.98,1881-06-26,1881,6,26,25,9.4,17.2
390,DANVILLE,5345,QC,45.82,-71.98,1881-07-03,1881,7,3,28.3,16.1,22.2
391,DANVILLE,5345,QC,45.82,-71.98,1881-07-04,1881,7,4,25.6,11.7,18.7
392,DANVILLE,5345,QC,45.82,-71.98,1881-07-05,1881,7,5,28.9,7.2,18.1
393,DANVILLE,5345,QC,45.82,-71.98,1881-07-06,1881,7,6,26.1,15.6,20.9
394,DANVILLE,5345,QC,45.82,-71.98,1881-07-07,1881,7,7,28.9,10,19.5
395,DANVILLE,5345,QC,45.82,-71.98,1881-07-08,1881,7,8,31.1,10,20.6
396,DANVILLE,5345,QC,45.82,-71.98,1881-07-09,1881,7,9,32.8,15,23.9
397,DANVILLE,5345,QC,45.82,-71.98,1881-07-10,1881,7,10,33.3,20.6,27
398,DANVILLE,5345,QC,45.82,-71.98,1881-07-11,1881,7,11,26.1,15.6,20.9
399,DANVILLE,5345,QC,45.82,-71.98,1881-07-12,1881,7,12,28.3,7.2,17.8
400,DANVILLE,5345,QC,45.82,-71.98,1881-07-13,1881,7,13,28.3,15.6,22
401,DANVILLE,5345,QC,45.82,-71.98,1881-07-14,1881,7,14,25,14.4,19.7
402,DANVILLE,5345,QC,45.82,-71.98,1881-07-15,1881,7,15,26.7,7.2,17
403,DANVILLE,5345,QC,45.82,-71.98,1881-07-16,1881,7,16,21.7,15,18.4
404,DANVILLE,5345,QC,45.82,-71.98,1881-07-17,1881,7,17,16.7,12.8,14.8
405,DANVILLE,5345,QC,45.82,-71.98,1881-07-18,1881,7,18,18.3,10,14.2
406,DANVILLE,5345,QC,45.82,-71.98,1881-07-19,1881,7,19,22.2,11.1,16.7
407,DANVILLE,5345,QC,45.82,-71.98,1881-07-20,1881,7,20,25.6,10,17.8
408,DANVILLE,5345,QC,45.82,-71.98,1881-07-21,1881,7,21,20,13.3,16.7
409,DANVILLE,5345,QC,45.82,-71.98,1881-07-22,1881,7,22,17.8,12.2,15
410,DANVILLE,5345,QC,45.82,-71.98,1881-07-23,1881,7,23,22.8,12.2,17.5
411,DANVILLE,5345,QC,45.82,-71.98,1881-07-24,1881,7,24,26.1,12.8,19.5
412,DANVILLE,5345,QC,45.82,-71.98,1881-07-25,1881,7,25,27.8,11.7,19.8
413,DANVILLE,5345,QC,45.82,-71.98,1881-07-26,1881,7,26,23.3,14.4,18.9
414,DANVILLE,5345,QC,45.82,-71.98,1881-07-27,1881,7,27,22.8,13.9,18.4
415,DANVILLE,5345,QC,45.82,-71.98,1881-07-28,1881,7,28,23.3,14.4,18.9
416,DANVILLE,5345,QC,45.82,-71.98,1881-07-29,1881,7,29,27.8,11.7,19.8
417,DANVILLE,5345,QC,45.82,-71.98,1881-07-30,1881,7,30,30.6,15.6,23.1
418,DANVILLE,5345,QC,45.82,-71.98,1881-07-31,1881,7,31,29.4,16.7,23.1
419,DANVILLE,5345,QC,45.82,-71.98,1881-08-01,1881,8,1,28.3,17.8,23.1
420,DANVILLE,5345,QC,45.82,-71.98,1881-08-02,1881,8,2,27.8,17.8,22.8
421,DANVILLE,5345,QC,45.82,-71.98,1881-08-03,1881,8,3,28.9,15,22
422,DANVILLE,5345,QC,45.82,-71.98,1881-08-04,1881,8,4,31.1,18.3,24.7
423,DANVILLE,5345,QC,45.82,-71.98,1881-08-05,1881,8,5,31.7,20.6,26.2
424,DANVILLE,5345,QC,45.82,-71.98,1881-08-06,1881,8,6,28.9,19.4,24.2
425,DANVILLE,5345,QC,45.82,-71.98,1881-08-07,1881,8,7,23.3,13.3,18.3
426,DANVILLE,5345,QC,45.82,-71.98,1881-08-08,1881,8,8,23.9,12.8,18.4
427,DANVILLE,5345,QC,45.82,-71.98,1881-08-09,1881,8,9,20.6,13.9,17.3
428,DANVILLE,5345,QC,45.82,-71.98,1881-08-10,1881,8,10,19.4,15.6,17.5
429,DANVILLE,5345,QC,45.82,-71.98,1881-08-11,1881,8,11,25,10.6,17.8
430,DANVILLE,5345,QC,45.82,-71.98,1881-08-12,1881,8,12,24.4,17.2,20.8
431,DANVILLE,5345,QC,45.82,-71.98,1881-08-13,1881,8,13,23.9,14.4,19.2
432,DANVILLE,5345,QC,45.82,-71.98,1881-08-14,1881,8,14,22.8,13.9,18.4
433,DANVILLE,5345,QC,45.82,-71.98,1881-08-15,1881,8,15,20.6,9.4,15
434,DANVILLE,5345,QC,45.82,-71.98,1881-08-16,1881,8,16,21.7,11.1,16.4
435,DANVILLE,5345,QC,45.82,-71.98,1881-08-17,1881,8,17,23.9,8.3,16.1
436,DANVILLE,5345,QC,45.82,-71.98,1881-08-18,1881,8,18,27.8,8.3,18.1
437,DANVILLE,5345,QC,45.82,-71.98,1881-08-19,1881,8,19,27.8,13.3,20.6
438,DANVILLE,5345,QC,45.82,-71.98,1881-08-20,1881,8,20,24.4,17.8,21.1
439,DANVILLE,5345,QC,45.82,-71.98,1881-08-21,1881,8,21,21.1,16.1,18.6
440,DANVILLE,5345,QC,45.82,-71.98,1881-08-22,1881,8,22,20,12.8,16.4
441,DANVILLE,5345,QC,45.82,-71.98,1881-08-23,1881,8,23,18.3,11.1,14.7
442,DANVILLE,5345,QC,45.82,-71.98,1881-08-24,1881,8,24,21.1,7.8,14.5
443,DANVILLE,5345,QC,45.82,-71.98,1881-08-25,1881,8,25,24.4,7.8,16.1
444,DANVILLE,5345,QC,45.82,-71.98,1881-08-26,1881,8,26,26.1,11.7,18.9
445,DANVILLE,5345,QC,45.82,-71.98,1881-08-27,1881,8,27,28.9,12.8,20.9
446,DANVILLE,5345,QC,45.82,-71.98,1881-08-28,1881,8,28,23.9,17.2,20.6
447,DANVILLE,5345,QC,45.82,-71.98,1881-08-29,1881,8,29,25,7.2,16.1
448,DANVILLE,5345,QC,45.82,-71.98,1881-08-30,1881,8,30,28.3,13.3,20.8
449,DANVILLE,5345,QC,45.82,-71.98,1881-08-31,1881,8,31,30,16.7,23.4
450,DANVILLE,5345,QC,45.82,-71.98,1881-09-01,1881,9,1,27.8,18.9,23.4
451,DANVILLE,5345,QC,45.82,-71.98,1881-09-02,1881,9,2,23.9,14.4,19.2
452,DANVILLE,5345,QC,45.82,-71.98,1881-09-03,1881,9,3,20,15.6,17.8
453,DANVILLE,5345,QC,45.82,-71.98,1881-09-04,1881,9,4,18.9,14.4,16.7
454,DANVILLE,5345,QC,45.82,-71.98,1881-09-05,1881,9,5,23.3,15.6,19.5
455,DANVILLE,5345,QC,45.82,-71.98,1881-09-06,1881,9,6,30,20,25
456,DANVILLE,5345,QC,45.82,-71.98,1881-09-07,1881,9,7,30.6,16.7,23.7
457,DANVILLE,5345,QC,45.82,-71.98,1881-09-08,1881,9,8,18.3,7.2,12.8
458,DANVILLE,5345,QC,45.82,-71.98,1881-09-09,1881,9,9,16.1,8.9,12.5
459,DANVILLE,5345,QC,45.82,-71.98,1881-09-10,1881,9,10,22.2,11.1,16.7
460,DANVILLE,5345,QC,45.82,-71.98,1881-09-11,1881,9,11,18.9,13.9,16.4
461,DANVILLE,5345,QC,45.82,-71.98,1881-09-12,1881,9,12,20,8.9,14.5
462,DANVILLE,5345,QC,45.82,-71.98,1881-09-13,1881,9,13,17.2,8.3,12.8
463,DANVILLE,5345,QC,45.82,-71.98,1881-09-14,1881,9,14,18.9,9.4,14.2
464,DANVILLE,5345,QC,45.82,-71.98,1881-09-15,1881,9,15,22.8,8.9,15.9
465,DANVILLE,5345,QC,45.82,-71.98,1881-09-16,1881,9,16,22.8,11.1,17
466,DANVILLE,5345,QC,45.82,-71.98,1881-09-17,1881,9,17,24.4,10,17.2
467,DANVILLE,5345,QC,45.82,-71.98,1881-09-18,1881,9,18,25.6,10.6,18.1
468,DANVILLE,5345,QC,45.82,-71.98,1881-09-19,1881,9,19,20.6,12.2,16.4
469,DANVILLE,5345,QC,45.82,-71.98,1881-09-20,1881,9,20,17.8,10,13.9
470,DANVILLE,5345,QC,45.82,-71.98,1881-09-21,1881,9,21,17.8,-0.6,8.6
471,DANVILLE,5345,QC,45.82,-71.98,1881-09-22,1881,9,22,17.8,3.3,10.6
472,DANVILLE,5345,QC,45.82,-71.98,1881-09-23,1881,9,23,16.1,11.7,13.9
473,DANVILLE,5345,QC,45.82,-71.98,1881-09-24,1881,9,24,15,2.8,8.9
474,DANVILLE,5345,QC,45.82,-71.98,1881-09-25,1881,9,25,25.6,14.4,20
475,DANVILLE,5345,QC,45.82,-71.98,1881-09-26,1881,9,26,23.9,16.1,20
476,DANVILLE,5345,QC,45.82,-71.98,1881-09-27,1881,9,27,21.1,10,15.6
477,DANVILLE,5345,QC,45.82,-71.98,1881-09-28,1881,9,28,21.7,13.9,17.8
478,DANVILLE,5345,QC,45.82,-71.98,1881-09-29,1881,9,29,18.9,1.7,10.3
479,DANVILLE,5345,QC,45.82,-71.98,1881-09-30,1881,9,30,27.2,13.9,20.6
480,DANVILLE,5345,QC,45.82,-71.98,1881-10-01,1881,10,1,23.3,10.6,17
481,DANVILLE,5345,QC,45.82,-71.98,1881-10-02,1881,10,2,19.4,6.7,13.1
482,DANVILLE,5345,QC,45.82,-71.98,1881-10-03,1881,10,3,17.2,12.2,14.7
483,DANVILLE,5345,QC,45.82,-71.98,1881-10-04,1881,10,4,16.1,1.7,8.9
484,DANVILLE,5345,QC,45.82,-71.98,1881-10-05,1881,10,5,4.4,-6.1,-0.9
485,DANVILLE,5345,QC,45.82,-71.98,1881-10-06,1881,10,6,14.4,-2.2,6.1
486,DANVILLE,5345,QC,45.82,-71.98,1881-10-07,1881,10,7,17.2,6.1,11.7
487,DANVILLE,5345,QC,45.82,-71.98,1881-10-08,1881,10,8,17.2,7.8,12.5
488,DANVILLE,5345,QC,45.82,-71.98,1881-10-09,1881,10,9,18.3,8.3,13.3
489,DANVILLE,5345,QC,45.82,-71.98,1881-10-10,1881,10,10,12.8,-1.1,5.9
490,DANVILLE,5345,QC,45.82,-71.98,1881-10-11,1881,10,11,6.7,-6.7,0
491,DANVILLE,5345,QC,45.82,-71.98,1881-10-12,1881,10,12,7.2,-1.1,3.1
492,DANVILLE,5345,QC,45.82,-71.98,1881-10-13,1881,10,13,15,6.7,10.9
493,DANVILLE,5345,QC,45.82,-71.98,1881-10-14,1881,10,14,7.8,-5,1.4
494,DANVILLE,5345,QC,45.82,-71.98,1881-10-15,1881,10,15,12.2,-2.8,4.7
495,DANVILLE,5345,QC,45.82,-71.98,1881-10-16,1881,10,16,15.6,0.6,8.1
496,DANVILLE,5345,QC,45.82,-71.98,1881-10-17,1881,10,17,4.4,1.7,3.1
497,DANVILLE,5345,QC,45.82,-71.98,1881-10-18,1881,10,18,3.3,-1.1,1.1
498,DANVILLE,5345,QC,45.82,-71.98,1881-10-19,1881,10,19,6.1,-1.1,2.5
499,DANVILLE,5345,QC,45.82,-71.98,1881-10-20,1881,10,20,10.6,1.1,5.9
500,DANVILLE,5345,QC,45.82,-71.98,1881-10-21,1881,10,21,11.1,3.3,7.2
501,DANVILLE,5345,QC,45.82,-71.98,1881-10-22,1881,10,22,13.9,1.1,7.5
502,DANVILLE,5345,QC,45.82,-71.98,1881-10-23,1881,10,23,8.3,0.6,4.5
503,DANVILLE,5345,QC,45.82,-71.98,1881-10-24,1881,10,24,6.1,-6.1,0
504,DANVILLE,5345,QC,45.82,-71.98,1881-10-25,1881,10,25,7.2,1.7,4.5
505,DANVILLE,5345,QC,45.82,-71.98,1881-10-26,1881,10,26,5,-5,0
506,DANVILLE,5345,QC,45.82,-71.98,1881-10-27,1881,10,27,0.6,-3.3,-1.4
507,DANVILLE,5345,QC,45.82,-71.98,1881-10-28,1881,10,28,6.7,-6.1,0.3
508,DANVILLE,5345,QC,45.82,-71.98,1881-10-29,1881,10,29,8.3,-5,1.7
509,DANVILLE,5345,QC,45.82,-71.98,1881-10-30,1881,10,30,17.2,6.7,12
510,DANVILLE,5345,QC,45.82,-71.98,1881-10-31,1881,10,31,15,2.2,8.6
511,DANVILLE,5345,QC,45.82,-71.98,1881-11-01,1881,11,1,10.6,-2.2,4.2
512,DANVILLE,5345,QC,45.82,-71.98,1881-11-02,1881,11,2,15,2.8,8.9
513,DANVILLE,5345,QC,45.82,-71.98,1881-11-03,1881,11,3,17.8,8.9,13.4
514,DANVILLE,5345,QC,45.82,-71.98,1881-11-04,1881,11,4,9.4,0.6,5
515,DANVILLE,5345,QC,45.82,-71.98,1881-11-05,1881,11,5,5,-3.9,0.6
516,DANVILLE,5345,QC,45.82,-71.98,1881-11-06,1881,11,6,9.4,1.1,5.3
517,DANVILLE,5345,QC,45.82,-71.98,1881-11-07,1881,11,7,7.2,-3.9,1.7
518,DANVILLE,5345,QC,45.82,-71.98,1881-11-08,1881,11,8,10,2.8,6.4
519,DANVILLE,5345,QC,45.82,-71.98,1881-11-09,1881,11,9,16.1,1.1,8.6
520,DANVILLE,5345,QC,45.82,-71.98,1881-11-10,1881,11,10,3.9,-0.6,1.7
521,DANVILLE,5345,QC,45.82,-71.98,1881-11-11,1881,11,11,0,-6.1,-3.1
522,DANVILLE,5345,QC,45.82,-71.98,1881-11-12,1881,11,12,1.7,-8.9,-3.6
523,DANVILLE,5345,QC,45.82,-71.98,1881-11-13,1881,11,13,5.6,0.6,3.1
524,DANVILLE,5345,QC,45.82,-71.98,1881-11-14,1881,11,14,4.4,-1.7,1.4
525,DANVILLE,5345,QC,45.82,-71.98,1881-11-15,1881,11,15,2.2,-2.2,0
526,DANVILLE,5345,QC,45.82,-71.98,1881-11-16,1881,11,16,1.1,-6.7,-2.8
527,DANVILLE,5345,QC,45.82,-71.98,1881-11-17,1881,11,17,7.2,-3.9,1.7
528,DANVILLE,5345,QC,45.82,-71.98,1881-11-18,1881,11,18,11.1,2.8,7
529,DANVILLE,5345,QC,45.82,-71.98,1881-11-19,1881,11,19,3.9,-5,-0.6
530,DANVILLE,5345,QC,45.82,-71.98,1881-11-20,1881,11,20,-6.7,-8.3,-7.5
531,DANVILLE,5345,QC,45.82,-71.98,1881-11-21,1881,11,21,2.8,-8.9,-3.1
532,DANVILLE,5345,QC,45.82,-71.98,1881-11-22,1881,11,22,-9.4,-15.6,-12.5
533,DANVILLE,5345,QC,45.82,-71.98,1881-11-23,1881,11,23,-5.6,-16.1,-10.9
534,DANVILLE,5345,QC,45.82,-71.98,1881-11-24,1881,11,24,-0.6,-6.7,-3.7
535,DANVILLE,5345,QC,45.82,-71.98,1881-11-25,1881,11,25,-3.9,-16.1,-10
536,DANVILLE,5345,QC,45.82,-71.98,1881-11-26,1881,11,26,1.1,-6.7,-2.8
537,DANVILLE,5345,QC,45.82,-71.98,1881-11-27,1881,11,27,1.1,-10.6,-4.8
538,DANVILLE,5345,QC,45.82,-71.98,1881-11-28,1881,11,28,-10.6,-26.7,-18.7
539,DANVILLE,5345,QC,45.82,-71.98,1881-11-29,1881,11,29,6.1,-15.6,-4.8
540,DANVILLE,5345,QC,45.82,-71.98,1881-11-30,1881,11,30,6.1,2.8,4.5
541,DANVILLE,5345,QC,45.82,-71.98,1881-12-01,1881,12,1,8.9,2.2,5.6
542,DANVILLE,5345,QC,45.82,-71.98,1881-12-02,1881,12,2,2.8,-6.7,-2
543,DANVILLE,5345,QC,45.82,-71.98,1881-12-03,1881,12,3,-0.6,-6.7,-3.7
544,DANVILLE,5345,QC,45.82,-71.98,1881-12-04,1881,12,4,-0.6,-8.3,-4.5
545,DANVILLE,5345,QC,45.82,-71.98,1881-12-05,1881,12,5,2.8,-5.6,-1.4
546,DANVILLE,5345,QC,45.82,-71.98,1881-12-06,1881,12,6,2.8,-0.6,1.1
547,DANVILLE,5345,QC,45.82,-71.98,1881-12-07,1881,12,7,3.3,0,1.7
548,DANVILLE,5345,QC,45.82,-71.98,1881-12-08,1881,12,8,2.8,-13.3,-5.3
549,DANVILLE,5345,QC,45.82,-71.98,1881-12-09,1881,12,9,2.2,-14.4,-6.1
550,DANVILLE,5345,QC,45.82,-71.98,1881-12-10,1881,12,10,-1.1,-15.6,-8.4
551,DANVILLE,5345,QC,45.82,-71.98,1881-12-11,1881,12,11,-11.1,-23.3,-17.2
552,DANVILLE,5345,QC,45.82,-71.98,1881-12-12,1881,12,12,-1.1,-11.1,-6.1
553,DANVILLE,5345,QC,45.82,-71.98,1881-12-13,1881,12,13,3.9,1.7,2.8
554,DANVILLE,5345,QC,45.82,-71.98,1881-12-14,1881,12,14,11.1,0.6,5.9
555,DANVILLE,5345,QC,45.82,-71.98,1881-12-15,1881,12,15,1.7,-13.3,-5.8
